DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.20885/jsb.vol27.iss2.art4,Unveiling the hidden power: How ESG enhanced Indonesian companies' financial flexibility,"Ayudya Shinta Yunica, R. Rokhim",Jurnal Siasat Bisnis,2023,"Purpose – The company’s investors and lenders increasingly see that ESG is an important aspect to implement and disclose that can determine their investment or lending decision. This decision can impact the firm's capital inflow and financing capability, which can affect the company's financial flexibility. This study aims to show the effect of ESG on financial flexibility and the mediating role of financial constraints.
Design/methodology/approach – This study used companies listed on the Indonesia Stock Exchange from 2015 to 2021 as a sample. The final sample included 233 unbalanced panel data points from 48 listed firms. Path analysis and Sobel test are used to test the mediating role of financial constraint.
Findings – The results revealed a notable positive influence of ESG performance on financial flexibility. However, both the path analysis and Sobel test findings indicated that financing constraints were unsuccessful in mediating the relationship between a company's ESG performance and financial flexibility, as the direct effect remained stronger.
Research limitations/implications – This study only use enterprises from Indonesia as samples. Secondly, this study applied conventional methodologies commonly used in the existing literature to quantify variables. Third, this study relied on Refinitive ESG rating data and did not compare the ESG ratings from multiple institutions.
Practical implications – This research's findings prove to company management that adopting ESG practices in Indonesia can positively influence cash flow and financial flexibility. As a result, it incentivizes companies to be more open to voluntarily disclosing ESG-related information.
Originality/value – Little research has discussed whether ESG affects financial constraints and financial flexibility in Indonesia. This study also studies the differences in the effect of ESG performance on financial flexibility directly and indirectly through financial constraint as a mediator, which has not been covered in previous studies.",265875518,10,67,,summarization
10.3390/electronics13101924,Supervised and Few-Shot Learning for Aspect-Based Sentiment Analysis of Instruction Prompt,"Jie Huang, Yunpeng Cui, Juan Liu, Ming Liu",Electronics,2024,"Aspect-based sentiment analysis (ABSA), which aims to extract aspects and corresponding opinions from sentences and determine aspect sentiment polarity, has been widely studied in recent years. Most approaches focus on the subtasks of ABSA and deal with them in the pipeline method or end-to-end method. However, these approaches ignore the semantic information of the labels and the correlation between the labels. In this study, we process various ABSA tasks in a unified generative framework and use instruction prompts to guide the generative model to learn the relationships between different sentiment elements, accurately identify the sentiment elements in sentences, and improve the performance of the model in few-shot learning. Experimental results on several benchmark datasets show that our approach achieves significant performance gains. Among them, for the aspect term extraction and sentiment classification task on the Laptop 14 dataset, our method improves the F1 score by 4.08% and 1.87% on fully supervised learning compared to the GAS model and PARA model, respectively. In few-shot learning, we can achieve 80% of the fully supervised learning performance using one-tenth of the dataset. Our method can effectively address the problem of data shortage in low-resource environments.",272294794,9,45,,"sna, summarization"
10.48550/arxiv.2305.12767,D2TV: Dual Knowledge Distillation and Target-oriented Vision Modeling for Many-to-Many Multimodal Summarization,"Yunlong Liang, Fandong Meng, Jiaan Wang, Jinan Xu, Yufeng Chen, Jie Zhou",arXiv.org,2023,"Many-to-many multimodal summarization (M$^3$S) task aims to generate summaries in any language with document inputs in any language and the corresponding image sequence, which essentially comprises multimodal monolingual summarization (MMS) and multimodal cross-lingual summarization (MXLS) tasks. Although much work has been devoted to either MMS or MXLS and has obtained increasing attention in recent years, little research pays attention to the M$^3$S task. Besides, existing studies mainly focus on 1) utilizing MMS to enhance MXLS via knowledge distillation without considering the performance of MMS or 2) improving MMS models by filtering summary-unrelated visual features with implicit learning or explicitly complex training objectives. In this paper, we first introduce a general and practical task, i.e., M$^3$S. Further, we propose a dual knowledge distillation and target-oriented vision modeling framework for the M$^3$S task. Specifically, the dual knowledge distillation method guarantees that the knowledge of MMS and MXLS can be transferred to each other and thus mutually prompt both of them. To offer target-oriented visual features, a simple yet effective target-oriented contrastive objective is designed and responsible for discarding needless visual information. Extensive experiments on the many-to-many setting show the effectiveness of the proposed approach. Additionally, we will contribute a many-to-many multimodal summarization (M$^3$Sum) dataset.",261766176,9,72,,summarization
10.24912/computatio.v2i1.1481,SISTEM PERINGKAS OTOMATIS ABSTRAKTIF DENGAN MENGGUNAKAN RECURRENT NEURAL NETWORK,"Kuncoro Yoko, Viny Christanti Mawardi, Janson Hendryli",(missing journal),2018,"Abstractive Text Summarization try to creates a shorter version of a text while preserve its meaning. We try to use Recurrent Neural Network (RNN) to create summaries of Bahasa Indonesia text. We get corpus from Detik dan Kompas site news. We used word2vec to create word embedding from our corpus then train our data set with RNN to create a model. This model used to generate news. We search the best model by changing word2vec size and RNN hidden states. We use system evaluation and Q&A Evaluation to evaluate our model. System evaluation showed that model with 6457 data set, 200 word2vec size, and 256 RNN hidden states gives best accuracy for 99.8810%. This model evaluated by Q&A Evaluation. Q&A Evaluation showed that the model gives 46.65% accurary.",30471620,9,9,,summarization
10.18653/v1/2023.eacl-main.71,Efficient Hybrid Generation Framework for Aspect-Based Sentiment Analysis,"Haoran Lv, Junyi Liu, Henan Wang, Yaoming Wang, Jixiang Luo, Yaxiao Liu",Conference of the European Chapter of the Association for Computational Linguistics,2023,"Aspect-based sentiment analysis (ABSA) has attracted broad attention due to its commercial value. Natural Language Generation-based (NLG) approaches dominate the recent advance in ABSA tasks. However, current NLG practices are inefficient because most of them directly employ an autoregressive generation framework that cannot efficiently generate location information and semantic representations of ABSA targets. In this paper, we propose a novel framework, namely Efficient Hybrid Generation (EHG) to revolutionize traditions. Specifically, we leverage an Efficient Hybrid Transformer to generate the location and semantic information of ABSA targets in parallel. Besides, we design a novel global hybrid loss function in combination with bipartite matching to achieve end-to-end model training. Extensive experiments demonstrate that our proposed EHG framework outperforms current state-of-the-art methods in almost all cases and outperforms existing NLG-based methods in terms of inference efficiency.",260831221,9,73,,summarization
10.26418/jebik.v12i2.64129,"EXPLORING THE IMPACT OF ESG DISCLOSURE, DIVIDEND PAYOUT RATIO, AND INSTITUTIONAL OWNERSHIP ON FIRM VALUE: A MODERATED ANALYSIS OF FIRM SIZE","Jason Ferdianto Dihardjo, H. Hersugondo",JURNAL EKONOMI BISNIS DAN KEWIRAUSAHAAN,2023,"This study explores the effect of environmental, social, and governance (ESG) disclosure, dividend payout ratio (DPR), and institutional ownership on firm value in Indonesia during the period of 2010 – 2021 with firm size as a moderating variable. This study examined annual data from a total sample of 58 companies listed on Indonesia Stock Exchange. The panel data was analyzed using a moderated regression analysis. The results demonstrate a negative and significant effect of the ESG disclosure on the firm value. This suggests that the ESG disclosure may increase company costs, resulting in a decrease in the firm value, while the DPR and institutional ownershop have a positive and significant effect as explained by the signalling theory. In addition, the moderating role of firm size on the effect of both the ESG disclosure and institutional ownership on the firm value have a positive and significant effect. These findings imply that big companies can invest in long-term ESG projects beneficial for them, while the institutional ownership on the big companies can reduce information asymmetry. However, the moderating role of firm size on the effect of DPR on firm value does not have a significant effect.JEL: G30, G32, Q01.",266087519,8,112,,summarization
10.3390/electronics13010216,ASKAT: Aspect Sentiment Knowledge Graph Attention Network for Recommendation,"Yachao Cui, Peng Zhou, Hongli Yu, Pengfei Sun, Han Cao, Pei Yang",Electronics,2024,"In modern online life, recommender systems can help us filter unimportant information. Researchers of recommendation algorithms usually utilize historical interaction data to mine potential user preferences. However, most existing methods use rating data to mine user interest preferences, ignoring rich textual information such as reviews. Although some researchers have attempted to combine ratings and reviews for recommendation, we believe the following shortcomings still exist. First, existing methods are overly dependent on the accuracy of external sentiment analysis tools. Second, existing methods do not fully utilize the features extracted from reviews. Further, existing methods focus only on the aspects that users like, while ignoring the aspects that users dislike, and they cannot completely model users’ true preferences. To address the above issues, in this paper, we propose a recommendation model based on the aspect of the sentiment knowledge graph attention network (ASKAT). We first use the improved aspect-based sentiment analysis algorithm to extract aspectual sentiment features from reviews. Then, to overcome the difficulty in underutilizing the information extracted from the comments, we build aspects of sentiment-enhanced collaborative knowledge mapping. After that, we propose a new graph attention network that uses sentiment-aware attention mechanisms to aggregate neighbour information. Finally, our experimental results on three datasets, Movie, Amazon book, and Yelp, show that our model consistently outperforms the baseline model in two recommendation scenarios, click-through-rate prediction and Top-k recommendation. Compared with other models, the method shows significant improvement in both recommendation accuracy and personalised recommendation effectiveness.",268148781,8,59,,summarization
10.18653/v1/2023.emnlp-main.760,Large Language Models Only Pass Primary School Exams in Indonesia: A Comprehensive Test on IndoMMLU,"Fajri Koto, Nurul Aisyah, Haonan Li, Timothy Baldwin",(missing journal),2023,"Although large language models (LLMs) are often pre-trained on large-scale multilingual texts, their reasoning abilities and real-world knowledge are mainly evaluated based on English datasets. Assessing LLM capabilities beyond English is increasingly vital but hindered due to the lack of suitable datasets. In this work, we introduce IndoMMLU, the first multi-task language understanding benchmark for Indonesian culture and languages, which consists of questions from primary school to university entrance exams in Indonesia. By employing professional teachers, we obtain 14,981 questions across 64 tasks and education levels, with 46% of the questions focusing on assessing proficiency in the Indonesian language and knowledge of nine local languages and cultures in Indonesia. Our empirical evaluations show that GPT-3.5 only manages to pass the Indonesian primary school level, with limited knowledge of local Indonesian languages and culture. Other smaller models such as BLOOMZ and Falcon perform at even lower levels.",266913991,7,0,,summarization
10.3390/su151612268,"AraMAMS: Arabic Multi-Aspect, Multi-Sentiment Restaurants Reviews Corpus for Aspect-Based Sentiment Analysis","Alanod Almasaud, Heyam H. Al-Baity",Sustainability,2023,"The abundance of data on the internet makes analysis a must. Aspect-based sentiment analysis helps extract valuable information from textual data. Because of limited Arabic resources, this paper enriches the Arabic dataset landscape by creating AraMA, the first and largest Arabic multi-aspect corpus. AraMA comprises 10,750 Google Maps reviews for restaurants in Riyadh, Saudi Arabia. It covers four aspect categories—food, environment, service, and price—along with four sentiment polarities: positive, negative, neutral, and conflict. All AraMA reviews are labeled with at least two aspect categories. A second version, named AraMAMS, includes reviews labeled with at least two different sentiments, making it the first Arabic multi-aspect, multi-sentiment dataset. AraMAMS has 5312 reviews covering the same four aspect categories and sentiment polarities. Both corpora were evaluated using naïve biased (NB), support vector classification (SVC), linear SVC, and stochastic gradient descent (SGD) models. In the AraMA corpus, the aspect categories task achieved a 91.41% F1 measure result using the SVC model, while in the AraMAMS corpus, the best F1 measure result for aspect categories task reached 91.70% using the linear SVC model.",264049479,7,17,,summarization
10.26594/register.v3i2.1161,Peringkasan dokumen berita Bahasa Indonesia menggunakan metode Cross Latent Semantic Analysis,"Gamaria Mandar, Gunawan Gunawan",Register: jurnal ilmiah teknologi sistem informasi,2017,"Peringkasan dokumen berita Bahasa Indonesia dapat membantu untuk menemukan ide-ide pokok atau informasi penting lain dari sebuah berita. Berita umumnya terdiri atas banyaknya paragraf menjadi sebab diperlukan sebuah sistem untuk mengekstrak informasi, sehingga mampu memberikan ide pokok atau informasi penting yang tepat kepada pembaca, tanpa harus membaca secara detail keseluruhan isi berita tersebut, di samping itu dapat dimanfaatkan guna keperluaan  Really Simple Syndication Feed  (RSS-Feed). Penelitian ini memaparkan peringkasan dokumen berita berbahasa Indonesia menggunakan metode  Cross Latent Semantic Analysis  (CLSA) dan  Latent Semantic Analysis  (LSA). Untuk menguji seberapa baik hasil ringkasan yang dilakukan CLSA penelitian ini menggunakan 240 artikel berita yang diambil dari halaman portal www.kompas.com dan dua pakar yang berlatar belakang bidang yang berbeda. Hasil ringkasan CLSA dengan  compression rate  30% memperoleh nilai  F-Measure  0.72%. Penelitian ini juga menemukan fakta bahwa CLSA lebih baik dari metode LSA yang merupakan cikal bakal dari metode CLSA, walaupun skor hasil  F-Measure  keduanya tidak berbeda jauh.       Summarizing news documents in Bahasa serves to find main ideas or any other important information from a piece of news. A system to extract the information from ones consisting of many paragraphs is then deemed necessary in order to present precise main ideas or important information to the readers without them having to read the entire passage of news documents, in addition to become useful for Really Simple Syndication Feed (RSS-Feed). This article discusses summarizing news documents in Bahasa using Cross Latent Semantic Analysis (CLSA). To test if the summary resulted from CLSA qualified, this study examines 240 news articles retrieved from www.kompas.com and employs two experts from different fields. The summary resulted from CLSA with a compression rate of 30% obtains an F-Measure of 0.72%. This study also evidently indicates that CLSA has better performance from Latent Semantic Analysis (LSA) which was the initial system for CLSA, despite both F-Measure percentages being only slightly different.",16050825,6,0,,summarization
10.11591/ijece.v14i2.pp2110-2125,Automatic customer review summarization using deep learning-based hybrid sentiment analysis,"Gagandeep Kaur, Amit Sharma",International Journal of Electrical and Computer Engineering (IJECE),2024,"Customer review summarization (CRS) offers business owners summarized customer feedback. The functionality of CRS mainly depends on the sentiment analysis (SA) model; hence it needs an efficient SA technique. The aim of this study is to construct an SA model employing deep learning for CRS (SADL-CRS) to present summarized data and assist businesses in understanding the behavior of their customers. The SA model employing deep learning (SADL) and CRS phases make up the proposed automatic SADL-CRS model. The SADL consists of review preprocessing, feature extraction, and sentiment classification. The preprocessing stage removes irrelevant text from the reviews using natural language processing (NLP) methods. The proposed hybrid approach combines review-related features and aspect-related features to efficiently extract the features and create a unique hybrid feature vector (HF) for each review. The classification of input reviews is performed using a deep learning (DL) classifier long short-term memory (LSTM). The CRS phase performs the automatic summarization employing the outcome of SADL. The experimental evaluation of the proposed model is done using diverse research data sets. The SADL-CRS model attains the average recall, precision, and F1-score of 95.53%, 95.76%, and 95.06%, respectively. The review summarization efficiency of the suggested model is improved by 6.12% compared to underlying CRS methods.",270836788,6,65,,summarization
10.20885/jaai.vol27.iss2.art9,How do board characteristics influence the ESG disclosure in Indonesia?,"Tiyas Kurnia, Nadhira Fitriani",Jurnal Akuntansi &amp; Auditing Indonesia,2024,"Our study investigates the influence of board characteristics on ESG disclosure for companies listed on the Indonesia Stock Exchange listed  from to 2018-2022. This study analyzes independent board members, board size, gender diversity, and audit committee independence as determinants of ESG disclosure in Indonesia’s public companies. The data were derived from Thompson Reuters and multiple linear regression was used to test the effects. The results showed that gender diversity was the only factor that was not significant. Independent commissionaires and board size positively affect ESG disclosure. Meanwhile, audit committee independence negatively and significantly affects ESG disclosure. Although ESG disclosure practices are still uncommon in Indonesia, the importance of board characteristics can be determined based on the results.",270714892,6,52,,summarization
10.21831/nominal.v13i1.72362,Exploring the Impact of Board Attributes on ESG Scores of Indonesian Companies,"Eko Putri Setiani, Budi Tiara Novitasari","Nominal, Barometer Riset Akuntansi dan Manajemen",2024,"ABSTRACTThis study aims to examine the impact of board attributes on ESG (Environmental, Social, and Governance) scores.  The total sample used was 86 companies from 2019 to 2023, resulting in 433 firm-year observations. The dependent variable is the standardized ESG Score, a high score indicates excellent relative ESG performance and high degree of transparency in reporting material ESG data publicly.  The independent variables used are Sustainability Committee, Gender Diversity, and Board Meetings.  The findings of this study indicate that certain board attributes, specifically the presence of a sustainability committee within the company, gender diversity among board members, and the average overall attendance percentage of board meetings, positively influence ESG Scores.  Companies must pay attention to board attributes to improve their ESG Scores, encourage sustainable value creation, and foster stakeholder trust and confidence in their commitment to environmental, social, and governance excellence.Keywords: ESG Scores, Sustainability Committee, Gender Diversity, Board MeetingABSTRAKPenelitian ini bertujuan untuk menguji dampak atribut dewan terhadap skor ESG (Environmental, Social, and Governance). Total sampel yang digunakan sebanyak 86 perusahaan dari tahun 2019 sampai dengan 2023, sehingga menghasilkan 433 firm-year observations. Variabel dependen adalah Skor ESG yang terstandarisasi, skor yang tinggi menunjukkan kinerja ESG yang relatif sangat baik dan tingkat transparansi yang tinggi dalam pelaporan data ESG yang material kepada publik. Variabel independen yang digunakan adalah Komite Keberlanjutan, Keberagaman Gender, dan Rapat Dewan. Temuan penelitian ini menunjukkan bahwa atribut dewan tertentu, khususnya kehadiran komite keberlanjutan dalam perusahaan, keberagaman gender di antara anggota dewan, dan rata-rata persentase kehadiran keseluruhan rapat dewan, berpengaruh positif terhadap Skor ESG. Perusahaan harus memperhatikan atribut dewan untuk meningkatkan Skor ESG mereka, mendorong penciptaan nilai yang berkelanjutan, dan menumbuhkan kepercayaan dan keyakinan pemangku kepentingan terhadap komitmen mereka terhadap keunggulan lingkungan, sosial, dan tata kelola.Kata kunci: Skor ESG, Komite Sustainability, Keragaman Gender, Rapat Dewan",274140725,5,44,,summarization
10.11591/ijeecs.v30.i3.pp1795-1804,Feature-based approach and sequential pattern mining to enhance quality of Indonesian automatic text summarization,"D. S. Maylawati, Y. J. Kumar, Fauziah Binti Kasmin",Indonesian Journal of Electrical Engineering and Computer Science,2023,"Indonesian automatic text summarization research is developed rapidly. The quality, especially readability aspect, of text summary can be reached if the meaning of the text can be maintained properly. Therefore, this research aims to enhance the quality of extractive Indonesian automatic text summarization with considering the quality of structured representation of text. This research uses sequential pattern mining (SPM) to produce This research use SPM to produce sequence of words (SoW) as structured text representation using PrefixSpan algorithm. Then, SPM is combined with feature-based approach using sentence scoring method to produce summary. The experiment result using IndoSum dataset shows that even though the combination of SPM and sentence scoring can increase the precision value of recall-oriented understudy for gisting evaluation (ROUGE)-1, ROUGE-2, and ROUGE-L, from 0.68 to 0.76, 0.54 to 0.69, and 0.51 to 0.72. Especially, combination of SPM and Sentence Scoring can enhance precision, recall, and f-measure of ROUGE-L that consider the order of word occurance in measurement. SPM increases ROUGE-L f-measure value of sentence scoring from 0.32 to 0.36. Moreover, combination of sentence scoring and SPM is better than SumBasic that used as feature-based approach in the previous Indonesian text summarization research.",261978431,5,0,,summarization
10.9744/jak.26.2.131-141,Voluntary Adoption of Integrated Reporting and Firm Valuation: The Moderating Effect of ESG Performance,"Juniarti Juniarti, Adrian Himawan Santoso, Cynthia Felita Hermawan, Alan Darmasaputra, James Edward Wright",Jurnal Akuntansi dan Keuangan,2025,"This study addresses a research gap by examining the impact of the voluntary adoption of integrated reporting on company value (TOBINSQ) for companies listed on the Indonesian Stock Exchange. A purposive sampling method was used to select the sample, which included companies with available ESG scores from 2018 to 2022 and accessible annual reports for the same period. The final sample consists of 83 companies, totalling 299 observations. Multiple regression analysis was employed to assess the direct effects of integrated reporting and the moderating role of ESG performance (ESGSCORE) on company value. Our findings reveal that integrated reporting positively influences company value and that ESG performance significantly moderates this relationship, enhancing the benefits of integrated reporting. The results underscore the importance for companies to adopt integrated reporting and enhance ESG performance to improve market valuation. The study also suggests that promoting integrated reporting and ESG disclosures can enhance market transparency and accountability. Future research should focus on longitudinal studies, sector-specific analyses, geographical variations, and the role of digital technologies in integrated reporting and ESG performance to provide deeper insights and practical recommendations.",283292505,5,76,,summarization
10.3390/app14104221,A Multi-Aspect Informed GRU: A Hybrid Model of Flight Fare Forecasting with Sentiment Analysis,"Worku Abebe Degife, Bo‐Yen Lin",Applied sciences,2024,"This paper presents an advanced method for forecasting flight fares that combines aspect-based sentiment analysis (ABSA) with deep learning techniques, particularly the gated recurrent unit (GRU) model. This approach leverages historical airline ticket transaction data and customer reviews to better understand airline fare dynamics and the impact of customer sentiments on pricing. The aspect analysis extracts key service aspects from customer feedback and provides insightful correlations with airfare. These were further categorized into nine groups for sensitivity analysis, which offered a deeper understanding of how each group influences customers’ attitudes. This ABSA-driven forecasting method marks a departure from traditional models by utilizing sentiment data alongside airline transaction data to improve the predictive accuracy. Its effectiveness is demonstrated through metrics including a root mean square error (RMSE) of 0.0071, a mean absolute error (MAE) of 0.0137, and a coefficient of determination (R2) of 0.9899. Additionally, this model shows strong prediction performance in both short- and long-term fare predictions. It not only advances airfare forecasting methods but provides valuable insights for decision makers of airline industry to refine the pricing strategies or make improvements when it is indicated some services require further attention.",272231088,5,47,,summarization
10.48550/arxiv.2510.07037,Beyond Monolingual Assumptions: A Survey of Code-Switched NLP in the Era of Large Language Models,"Rajvee Sheth, Samridhi Raj Sinha, Mahavir Patil, Himanshu Beniwal, Mayank Singh",arXiv.org,2025,"Code-switching (CSW), the alternation of languages and scripts within a single utterance, remains a fundamental challenge for multilingual NLP, even amidst the rapid advances of large language models (LLMs). Most LLMs still struggle with mixed-language inputs, limited CSW datasets, and evaluation biases, hindering deployment in multilingual societies. This survey provides the first comprehensive analysis of CSW-aware LLM research, reviewing 308 studies spanning five research areas, 12 NLP tasks, 30+ datasets, and 80+ languages. We classify recent advances by architecture, training strategy, and evaluation methodology, outlining how LLMs have reshaped CSW modeling and what challenges persist. The paper concludes with a roadmap emphasizing the need for inclusive datasets, fair evaluation, and linguistically grounded models to achieve truly multilingual intelligence. A curated collection of all resources is maintained at https://github.com/lingo-iitgn/awesome-code-mixing/.",292172543,4,301,,summarization
10.30519/ahtr.1436175,Evaluating Tourist Dissatisfaction with Aspect-Based Sentiment Analysis Using Social Media Data,"NULL AUTHOR_ID, Luis M. de Campos",Advances in hospitality and tourism research (AHTR),2024,"Tourism satisfaction is essential for encouraging tourists to stay longer, spend more and return. However, visitor dissatisfaction can also prove useful for understanding any shortcomings of a tourist destination, and Twitter, Instagram and TripAdvisor reviews might be able to provide an insight into tourist perceptions and experiences. This study examines the major causes of tourist dissatisfaction with a tourism destination using an aspect-based sentiment analysis approach to understand the key points of negative tweets, posts or reviews. We examined 19,340 tweets, 7,712 Instagram posts and 25,483 reviews about Granada in Spain in order to evaluate the negative user's perceptions, discover management-related problems and provide feedback to destination management organizations to enable them to improve their services and operations. Our work contributes to computational methods to address tourism (dis)satisfaction with a process to identify the most important entities (places), an algorithm to identify aspects and opinions, and the use of word-trees to show the most important aspect-opinion tuples. In practical terms, we provide to tourism industry professionals and managers, as well as travelers, with methods to identify the reasons for tourist dissatisfaction from available social media data, in such a way that managerial strategies or travel plans can be improved.",274321733,3,41,,summarization
10.12681/eadd/46115,Fine-grained Sentiment Analysis,"Maria Pontiki, Μαρία Ποντίκη",(missing journal),2021,"Η επιστημονική περιοχή της Ανάλυσης Συναισθήματος/Άποψης αποτελεί ένα βασικό εργαλείο ανάλυσης δεδομένων σε πολλoύς κλάδους, καθώς βοηθάει στον αυτόματο εντοπισμό και την ανάλυση απόψεων, συναισθημάτων, συμπεριφορών και αναγκών που εκφράζονται από χρήστες του διαδικτύου σε τεράστιες ποσότητες μη δομημένων δεδομένων χρησιμοποιώντας μεθόδους Επεξεργασίας Φυσικής Γλώσσας και Εξόρυξης Κειμένου. Η ερευνητική δραστηριότητα αυτής της διδακτορικής διατριβής επικεντρώθηκε σε δύο τύπους περιεχομένου που παράγεται από χρήστες του διαδικτύου: αξιολογήσεις πελατών σχετικά με προϊόντα, υπηρεσίες και τα επιμέρους χαρακτηριστικά τους σε συγκεκριμένους τομείς επιχειρηματικής δραστηριότητας (κριτικές εστιατορίων και φορητών υπολογιστών), και λεκτικές επιθέσεις εναντίον προκαθορισμένων ομάδων στόχων (π.χ. πρόσφυγες, μετανάστες) στον χώρο των ανθρωπιστικών, και συγκεκριμένα, των Υπολογιστικών Κοινωνικών Επιστημών. Στο πλαίσιο αυτό, η παρούσα διατριβή παρουσιάζει: α) ένα ενιαίο πλαίσιο αναπαράστασης γνώσης και τρία σύνολα επισημειωμένων δεδομένων στην Αγγλική γλώσσα για την ανάλυση συναισθήματος/άποψης βασισμένης σε χαρακτηριστικά οντοτήτων, και β) ένα γλωσσικά εμπνευσμένο και καθοδηγούμενο από δεδομένα πλαίσιο για την εξέταση της λεκτικής επιθετικότητας ως δείκτη ξενοφοβικών συμπεριφορών στα ελληνικά μέσα κοινωνικής δικτύωσης.",123827510,3,0,,summarization
10.11591/ijeecs.v34.i1.pp602-619,Agile fusion: developing 'Eat at Right Place' sentiment analysis tool,"A. Prabhune, Vinay R Srihari, N. Sethiya, Mansi Gauniyal",Indonesian Journal of Electrical Engineering and Computer Science,2024,"This study presents the development and validation of the ""Eat at Right Place Initiative,"" a sentiment analysis tool for restaurant reviews. Combining a user-centric approach with the Scrum framework, the mHealth agile development and evaluation framework was implemented, deviating from the initially considered Scrum framework. A multidisciplinary team navigated three phases, aligning sprints, goals, and backlogs. Phase 1 focused on product identification through interviews and surveys. Phase 2 involved development and alpha testing using a bidirectional encoder representation from transformers (BERT) rule-based sentiment analysis model. The final phase, beta testing, incorporated user feedback for usability enhancements. Ethical considerations were prioritized, ensuring participant consent and confidentiality. The study culminated in a robust aspect-based sentiment analysis model, effective in capturing nuanced insights from diverse restaurant aspects. Beta testing revealed actionable insights, marking the tool as fit for release. This sentiment analysis tool addresses consumer and owner needs, with iterative development and real-world testing laying the groundwork for future enhancements.",270901628,3,14,,summarization
10.21831/economia.v18i2.42883,Impacts of Sustainability Performance and Firm Characteristics on Risk and Corporate Value,"Lilik Handajani, L. H. Husnan, Endar Pituringsih",JOURNAL OF ECONOMICS,2022,"AbstractThis research investigates the effect of sustainability performance and firm characteristics on risk and corporate value by applying a structural equation model. The focus of the analysis is on Indonesian companies that received sustainability ratings continuously from the Asia Sustainability Reporting Award during the 2018-2019 period. The process involved analyzing secondary data presented in annual and sustainability reports to obtain relevant content for corporate sustainability performance. The findings showed that the improvement of the sustainability performance was able to significantly reduce corporate risk but did not have any influence on corporate value. It was also discovered that large companies with political connections face increased risk, thereby, limiting their ability to enhance corporate value significantly. Moreover, the incorporation of sustainability investment strategies was observed to require business risk management to reduce future environmental and social risks associated with long-term corporate value creation. Keywords:sustainability performance, risk, firm value Dampak Kinerja Keberlanjutan dan Karakteristik Perusahaan Terhadap Risiko dan Nilai Perusahaan AbstrakPenelitian ini mengkaji pengaruh kinerja keberlanjutan dan karakteristik perusahaan terhadap risiko dan nilai perusahaan. Analisis model struktural digunakan untuk menguji perusahaan Indonesia yang secara konsisten menerima peringkat keberlanjutan dari Asia Sustainability Reporting Award pada tahun 2018-2019. Data sekunder berupa laporan tahunan dan laporan keberlanjutan perusahaan dianalisis untuk memperoleh konten yang relevan dengan kinerja keberlanjutan perusahaan. Hasil penelitian menunjukkan bahwa peningkatan kinerja keberlanjutan akan menurunkan risiko perusahaan secara signifikan, namun tidak mempengaruhi peningkatan nilai perusahaan. Perusahaan besar dengan koneksi politik dapat menghadapi peningkatan risiko, namun tidak dapat berkontribusi secara signifikan untuk peningkatan nilai perusahaan. Penggabungan strategi investasi keberlanjutan membutuhkan manajemen risiko bisnis untuk mengurangi risiko lingkungan dan sosial di masa depan untuk penciptaan nilai perusahaan dalam jangka panjang. Kata kunci:kinerja keberlanjutan; risiko, nilai perusahaan",251303888,2,51,,summarization
10.3233/idt-220063,A systematic review and research contributions on aspect-based sentiment analysis using twitter data,"N.S. Ninu Preetha, G. Brammya, Mahbub Arab Majumder, M.K. Nagarajan, M. Therasa",International Journal of Intelligent Decision Technologies,2023,"Recently, Aspect-based Sentiment Analysis (ABSA) is considered a more demanding research topic that tries to discover the sentiment of particular aspects of the text. The key issue of this model is to discover the significant contexts for diverse aspects in an accurate manner. There will be variation among the sentiment of a few contexts based on their aspect, which stands as another challenging point that puts off the high performance. The major intent of this paper is to plan an analysis of ABSA using twitter data. The review is concentrated on a detailed analysis of diverse models performing the ABSA. Here, the main challenges and drawbacks based on ABSA baseline approaches are analyzed from the past 10 years’ references. Moreover, this review will also focus on analyzing different tools, and different data utilized by each contribution. Additionally, diverse machine learning is categorized according to their existence. This survey also points out the performance metrics and best performance values to validate the effectiveness of entire contributions. Finally, it highlights the challenges and research gaps to be addressed in modeling and learning about effectual, competent, and vigorous deep-learning algorithms for ABSA and pays attention to new directions for effective future research.",266370725,2,137,,summarization
10.21203/rs.3.rs-3098487/v1,A Survey on Aspect-Based Sentiment Quadruple Extraction with Implicit Aspects and Opinions,"Hao Zhang, Yu-N Cheah, Osamah Mohammed Alyasiri, Jieyu An",Research Square (Research Square),2023,"Abstract Quadruple sentiment analysis is an essential task in aspect-based sentiment analysis that aims to understand people's viewpoints by analyzing four elements in text: category, aspect, opinion, and sentiment polarity. In recent years, quadruple sentiment analysis tasks have received extensive research attention for capturing comprehensive sentiment information in sentences. This paper focuses on the latest progress in quadruple sentiment analysis tasks. Additionally, the paper provides a summary of the application of methods based on pre-trained language models and datasets in quadruple sentiment analysis with implicit aspects and opinions. It discusses techniques for constructing more practical quadruple sentiment analysis systems in generative large model scenarios. The paper's final section outlines quadruple sentiment analysis research's current challenges and future directions. Moreover, the paper suggests that using advanced language models, such as ChatGPT, holds promise for improving the accuracy and efficiency of quadruple sentiment analysis. Overall, this paper sheds light on the importance of quadruple sentiment analysis and highlights opportunities for further research in this field.",263001445,2,0,,summarization
