DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.4018/joeuc.388470,Collecting Financial Data From Online Sources,Yang Li,Journal of Organizational and End User Computing,2025,"Timely and accurate access to financial data is crucial for empirical research in accounting and finance. However, current data collection processes are often manual, inconsistent, and difficult to scale. This study asks: How can large language models (LLMs) be effectively used to automate financial data collection? Using design science research methodology (DSRM), the author develops a modular architecture that integrates a real-time search API and auxiliary information processing into LLM workflows. The study applies the model to two tasks: extracting ESG report release dates and identifying customer firm tickers from COMPUSTAT. The system achieves 96% and 95% accuracy, respectively, comparable to human performance. This study advances LLM applications in accounting by providing a scalable, practical framework for automating financial data retrieval.",290906307,1,45,,thesis
10.47363/jmca/2023(2)146,Enhancing Financial Risk Management: Utilizing Machine Learning in Climate Risk Model Benchmarking,Rohit Nimmala,Journal of Mathematical &amp; Computer Applications,2023,"This paper investigates the convergence of machine learning (ML) and climate risk modeling in the financial industry, focusing on applying ML methods to improve the validation of climate risk models. In light of the growing significance of precisely evaluating and controlling climate-related risks within the financial sector, conventional models demonstrate their inadequacies in confronting the intricacies and unpredictability of climate change. By conducting an extensive analysis of bottom-up and top-down modeling methodologies, this research emphasizes using machine learning algorithms to bolster the reliability of financial risk assessments, control non-linearities, and enhance predictive accuracy. The innovative applications of ML in scenario analysis, stress testing, and model performance evaluation on out-of-sample data are explored, along with the difficulties of model validation. This paper enhances the ongoing discussion on improving frameworks for climate risk modeling by highlighting emerging trends and best practices in integrating physical and transition risk factors. The results emphasize the critical importance of machine learning in revolutionizing financial risk management approaches to more effectively navigate the uncertainties associated with climate change.",271947905,1,0,,thesis
10.48550/arxiv.2510.20002,Forging GEMs: Advancing Greek NLP through Quality-Based Corpus Curation,"Alexandra Apostolopoulou, Konstantinos Kanaris, Athanasios Koursaris, Dimitris Tsakalidis, George Domalis, I. Livieris",arXiv.org,2025,"The advancement of natural language processing for morphologically rich and moderately-resourced languages like Modern Greek has been hindered by architectural stagnation, data scarcity, and limited context processing capabilities, particularly in specialized domains such as law. In this work, we propose the Greek Embedding Models (GEMs), a new family of transformer-based language models, specifically developed to address these limitations through architectural diversity and enhanced data curation. The proposed family of models are trained on several large-scale, meticulously curated corpora, encompassing both comprehensive general-domain datasets and specialized legal collections, addressing the persistent data scarcity that has impeded Greek language modeling advancement. The proposed quality-based corpus curation methodology incorporates extensive preprocessing pipelines, sophisticated deduplication strategies and targeted repetition of high-quality legal sub-corpora to enhance domain adaptation. The GEMs family comprises both established architectures (RoBERTa and Longformer) and advanced models not previously applied to Greek (ELECTRA, ConvBERT, and ModernBERT), providing comprehensive coverage of modern transformer designs. Additionally, we introduce the first bilingual Greek-English embedding models tailored for cross-lingual legal applications. Comprehensive evaluation across three core natural language understanding benchmarks demonstrates that the proposed GEM-RoBERTa and GEM-ConvBERT achieve statistically significant performance improvements over established state-of-the-art models, with accuracy gains of up to 3.6\% while conducted statistical analysis using Friedman Aligned-Ranks and Finner post-hoc tests confirms the superiority of our approach across multiple evaluation metrics.",291864519,1,57,,thesis
10.48550/arxiv.2511.00024,Chitchat with AI: Understand the supply chain carbon disclosure of companies worldwide through Large Language Model,"Haotian Hang, Yueyang Shen, Vicky Zhu, Jose Cruz, Michelle Li",arXiv (Cornell University),2025,"In the context of global sustainability mandates, corporate carbon disclosure has emerged as a critical mechanism for aligning business strategy with environmental responsibility. The Carbon Disclosure Project (CDP) hosts the world's largest longitudinal dataset of climate-related survey responses, combining structured indicators with open-ended narratives, but the heterogeneity and free-form nature of these disclosures present significant analytical challenges for benchmarking, compliance monitoring, and investment screening. This paper proposes a novel decision-support framework that leverages large language models (LLMs) to assess corporate climate disclosure quality at scale. It develops a master rubric that harmonizes narrative scoring across 11 years of CDP data (2010-2020), enabling cross-sector and cross-country benchmarking. By integrating rubric-guided scoring with percentile-based normalization, our method identifies temporal trends, strategic alignment patterns, and inconsistencies in disclosure across industries and regions. Results reveal that sectors such as technology and countries like Germany consistently demonstrate higher rubric alignment, while others exhibit volatility or superficial engagement, offering insights that inform key decision-making processes for investors, regulators, and corporate environmental, social, and governance (ESG) strategists. The proposed LLM-based approach transforms unstructured disclosures into quantifiable, interpretable, comparable, and actionable intelligence, advancing the capabilities of AI-enabled decision support systems (DSSs) in the domain of climate governance.",292473311,0,69,,thesis
10.48550/arxiv.2511.16417,"Pharos-ESG: A Framework for Multimodal Parsing, Contextual Narration, and Hierarchical Labeling of ESG Report","Yan Chen, Yu Zou, Jialei Zeng, Haoran You, Xiaorui Zhou, Aixi Zhong",arXiv (Cornell University),2025,"Environmental, Social, and Governance (ESG) principles are reshaping the foundations of global financial governance, transforming capital allocation architectures, regulatory frameworks, and systemic risk coordination mechanisms. However, as the core medium for assessing corporate ESG performance, the ESG reports present significant challenges for large-scale understanding, due to chaotic reading order from slide-like irregular layouts and implicit hierarchies arising from lengthy, weakly structured content. To address these challenges, we propose Pharos-ESG, a unified framework that transforms ESG reports into structured representations through multimodal parsing, contextual narration, and hierarchical labeling. It integrates a reading-order modeling module based on layout flow, hierarchy-aware segmentation guided by table-of-contents anchors, and a multi-modal aggregation pipeline that contextually transforms visual elements into coherent natural language. The framework further enriches its outputs with ESG, GRI, and sentiment labels, yielding annotations aligned with the analytical demands of financial research. Extensive experiments on annotated benchmarks demonstrate that Pharos-ESG consistently outperforms both dedicated document parsing systems and general-purpose multimodal models. In addition, we release Aurora-ESG, the first large-scale public dataset of ESG reports, spanning Mainland China, Hong Kong, and U.S. markets, featuring unified structured representations of multi-modal content, enriched with fine-grained layout and semantic annotations to better support ESG integration in financial governance and decision-making.",292932593,0,56,,thesis
10.48550/arxiv.2506.04252,A Graph-Retrieval-Augmented Generation Framework Enhances Decision-Making in the Circular Economy,"Yang Zhao, Chengxiao Dai, D. Niyato, Chuan Fu Tan, Keyi Xiang, Yueyang Wang, Zhiquan Yeo, Daren Tan Zong Loong, Jonathan Low Zhaozhi, HO EugeneH.Z.",arXiv.org,2025,"Large language models (LLMs) hold promise for sustainable manufacturing, but often hallucinate industrial codes and emission factors, undermining regulatory and investment decisions. We introduce CircuGraphRAG, a retrieval-augmented generation (RAG) framework that grounds LLMs outputs in a domain-specific knowledge graph for the circular economy. This graph connects 117,380 industrial and waste entities with classification codes and GWP100 emission data, enabling structured multi-hop reasoning. Natural language queries are translated into SPARQL and verified subgraphs are retrieved to ensure accuracy and traceability. Compared with Standalone LLMs and Naive RAG, CircuGraphRAG achieves superior performance in single-hop and multi-hop question answering, with ROUGE-L F1 scores up to 1.0, while baseline scores below 0.08. It also improves efficiency, halving the response time and reducing token usage by 16% in representative tasks. CircuGraphRAG provides fact-checked, regulatory-ready support for circular economy planning, advancing reliable, low-carbon resource decision making.",288200208,0,34,,thesis
10.48550/arxiv.2511.16417,"Pharos-ESG: A Framework for Multimodal Parsing, Contextual Narration, and Hierarchical Labeling of ESG Report","Chen Yan, Zou Yu, Zeng, Jialei, You, Haoran, Zhou XiaoRui, Zhong Ai-xi",arXiv (Cornell University),2025,"Environmental, Social, and Governance (ESG) principles are reshaping the foundations of global financial gover- nance, transforming capital allocation architectures, regu- latory frameworks, and systemic risk coordination mecha- nisms. However, as the core medium for assessing corpo- rate ESG performance, the ESG reports present significant challenges for large-scale understanding, due to chaotic read- ing order from slide-like irregular layouts and implicit hier- archies arising from lengthy, weakly structured content. To address these challenges, we propose Pharos-ESG, a uni- fied framework that transforms ESG reports into structured representations through multimodal parsing, contextual nar- ration, and hierarchical labeling. It integrates a reading-order modeling module based on layout flow, hierarchy-aware seg- mentation guided by table-of-contents anchors, and a multi- modal aggregation pipeline that contextually transforms vi- sual elements into coherent natural language. The framework further enriches its outputs with ESG, GRI, and sentiment labels, yielding annotations aligned with the analytical de- mands of financial research. Extensive experiments on anno- tated benchmarks demonstrate that Pharos-ESG consistently outperforms both dedicated document parsing systems and general-purpose multimodal models. In addition, we release Aurora-ESG, the first large-scale public dataset of ESG re- ports, spanning Mainland China, Hong Kong, and U.S. mar- kets, featuring unified structured representations of multi- modal content, enriched with fine-grained layout and seman- tic annotations to better support ESG integration in financial governance and decision-making.",293314682,0,56,,thesis
10.48550/arxiv.2104.07412,XTREME-R: Towards More Challenging and Nuanced Multilingual Evaluation,"Sebastian Ruder, Noah Constant, J L Botha, Aditya Siddhant, Orhan Fırat, Jinlan Fu, Pengfei Liu, Junjie Hu, Dan Garrette, Graham Neubig, Melvin Johnson",arXiv (Cornell University),2021,"Machine learning has brought striking advances in multilingual natural language processing capabilities over the past year. For example, the latest techniques have improved the state-of-the-art performance on the XTREME multilingual benchmark by more than 13 points. While a sizeable gap to human-level performance remains, improvements have been easier to achieve in some tasks than in others. This paper analyzes the current state of cross-lingual transfer learning and summarizes some lessons learned. In order to catalyze meaningful progress, we extend XTREME to XTREME-R, which consists of an improved set of ten natural language understanding tasks, including challenging language-agnostic retrieval tasks, and covers 50 typologically diverse languages. In addition, we provide a massively multilingual diagnostic suite (MultiCheckList) and fine-grained multi-dataset evaluation capabilities through an interactive public leaderboard to gain a better understanding of such models. The leaderboard and code for XTREME-R will be made available at https://sites.research.google/xtreme and https://github.com/google-research/xtreme respectively.",280750182,0,0,,thesis
10.48550/arxiv.2510.02272,Parallel Scaling Law: Unveiling Reasoning Generalization through A Cross-Linguistic Perspective,"Wen Yang, Junhong Wu, Chong Li, Chengqing Zong, Jiajun Zhang",arXiv.org,2025,"Recent advancements in Reinforcement Post-Training (RPT) have significantly enhanced the capabilities of Large Reasoning Models (LRMs), sparking increased interest in the generalization of RL-based reasoning. While existing work has primarily focused on investigating its generalization across tasks or modalities, this study proposes a novel cross-linguistic perspective to investigate reasoning generalization. This raises a crucial question: $\textit{Does the reasoning capability achieved from English RPT effectively transfer to other languages?}$ We address this by systematically evaluating English-centric LRMs on multilingual reasoning benchmarks and introducing a metric to quantify cross-lingual transferability. Our findings reveal that cross-lingual transferability varies significantly across initial model, target language, and training paradigm. Through interventional studies, we find that models with stronger initial English capabilities tend to over-rely on English-specific patterns, leading to diminished cross-lingual generalization. To address this, we conduct a thorough parallel training study. Experimental results yield three key findings: $\textbf{First-Parallel Leap}$, a substantial leap in performance when transitioning from monolingual to just a single parallel language, and a predictable $\textbf{Parallel Scaling Law}$, revealing that cross-lingual reasoning transfer follows a power-law with the number of training parallel languages. Moreover, we identify the discrepancy between actual monolingual performance and the power-law prediction as $\textbf{Monolingual Generalization Gap}$, indicating that English-centric LRMs fail to fully generalize across languages. Our study challenges the assumption that LRM reasoning mirrors human cognition, providing critical insights for the development of more language-agnostic LRMs.",291851624,0,60,,thesis
10.48550/arxiv.2510.10138,Hybrid OCR-LLM Framework for Enterprise-Scale Document Information Extraction Under Copy-heavy Task,"Zilong Wang, Xiaoyu Shen",arXiv.org,2025,"Information extraction from copy-heavy documents, characterized by massive volumes of structurally similar content, represents a critical yet understudied challenge in enterprise document processing. We present a systematic framework that strategically combines OCR engines with Large Language Models (LLMs) to optimize the accuracy-efficiency trade-off inherent in repetitive document extraction tasks. Unlike existing approaches that pursue universal solutions, our method exploits document-specific characteristics through intelligent strategy selection. We implement and evaluate 25 configurations across three extraction paradigms (direct, replacement, and table-based) on identity documents spanning four formats (PNG, DOCX, XLSX, PDF). Through table-based extraction methods, our adaptive framework delivers outstanding results: F1=1.0 accuracy with 0.97s latency for structured documents, and F1=0.997 accuracy with 0.6 s for challenging image inputs when integrated with PaddleOCR, all while maintaining sub-second processing speeds. The 54 times performance improvement compared with multimodal methods over naive approaches, coupled with format-aware routing, enables processing of heterogeneous document streams at production scale. Beyond the specific application to identity extraction, this work establishes a general principle: the repetitive nature of copy-heavy tasks can be transformed from a computational burden into an optimization opportunity through structure-aware method selection.",292001248,0,58,,thesis
10.1088/1755-1315/1546/1/012076,Leveraging Artificial Intelligence for Creating Material Passports from Building Stock Documents: A Workflow for Promoting Circularity in the Built Environment,"Svenja Lauble, Andreas Geiger, Philipp Zielke",IOP Conference Series Earth and Environmental Science,2025,"Abstract To advance the concept of a circular built environment, it is essential to collate and examine material data from existing structures. Material passports—digital documents detailing materials, components, and their properties—are vital in this process. However, generating material passports from building stock documents remains underexplored, presenting challenges such as inefficient information exchange and the labour-intensive digitizing of building stock documents. This paper introduces a novel AI-enabled workflow to address these challenges by automating the extraction, organization, and enhancement of product and material information from building stock documents. Unlike traditional manual methods, the workflow leverages artificial intelligence to improve data extraction, streamline standardization, and integrate publicly available datasets into a centralized digital database. The processed data can be retrieved via the database in standardized data formats (e.g. Excel, CSV, building models) or via an API to facilitate digital data exchange and enable an assessment of the circular economy. The workflow’s practical application is demonstrated in a German building case study, highlighting challenges in data quality and standardization during implementation. By automating and enhancing data handling, the workflow reduces manual effort, increases efficiency, and ensures higher data reliability. This approach enables the streamlined creation of material passports, empowering property managers with actionable insights for renovation and maintenance decisions while contributing to the circularity goals of the built environment.",294489609,0,18,,thesis
10.48550/arxiv.2512.11506,EmeraldMind: A Knowledge Graph-Augmented Framework for Greenwashing Detection,"Kaoukis, Georgios, Koufopoulos, Ioannis Aris, Eleni, Psaroudaki, Karidi, Danae Pla, Pitoura, Evaggelia, Papastefanatos, George, Tsaparas, Panayiotis",arXiv (Cornell University),2025,"As AI and web agents become pervasive in decision-making, it is critical to design intelligent systems that not only support sustainability efforts but also guard against misinformation. Greenwashing, i.e., misleading corporate sustainability claims, poses a major challenge to environmental progress. To address this challenge, we introduce EmeraldMind, a fact-centric framework integrating a domain-specific knowledge graph with retrieval-augmented generation to automate greenwashing detection. EmeraldMind builds the EmeraldGraph from diverse corporate ESG (environmental, social, and governance) reports, surfacing verifiable evidence, often missing in generic knowledge bases, and supporting large language models in claim assessment. The framework delivers justification-centric classifications, presenting transparent, evidence-backed verdicts and abstaining responsibly when claims cannot be verified. Experiments on a new greenwashing claims dataset demonstrate that EmeraldMind achieves competitive accuracy, greater coverage, and superior explanation quality compared to generic LLMs, without the need for fine-tuning or retraining.",295289763,0,44,,thesis
10.48550/arxiv.2511.01550,Analyzing Sustainability Messaging in Large-Scale Corporate Social Media,"Ujjwal Sharma, Stevan Rudinac, Ana Mi'ckovi'c, W. Dolen, M. Worring",arXiv (Cornell University),2025,"In this work, we introduce a multimodal analysis pipeline that leverages large foundation models in vision and language to analyze corporate social media content, with a focus on sustainability-related communication. Addressing the challenges of evolving, multimodal, and often ambiguous corporate messaging on platforms such as \(\mathbb{X}\) (formerly Twitter), we employ an ensemble of large language models (LLMs) to annotate a large corpus of corporate tweets on their topical alignment with the 17 Sustainable Development Goals (SDGs). This approach avoids the need for costly, task-specific annotations and explores the potential of such models as ad hoc annotators for social media data that can efficiently capture both explicit and implicit references to sustainability themes in a scalable manner. Complementing this textual analysis, we utilize vision-language models (VLMs), within a visual understanding framework that uses semantic clusters to uncover patterns in visual sustainability communication. This approach reveals sectoral differences in SDG engagement, temporal trends, and associations between corporate messaging, environmental, social, governance (ESG) risks, and consumer engagement. Our methods, built upon automatic label generation and semantic visual clustering, are broadly applicable to other domains and offer a flexible framework for large-scale social media analysis.",292448045,0,64,,thesis
