label,rule_tone,hybrid_error,tone_pred,sentiment_pred,ontology_alignment,greenwashing_index,ontology_path
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_6,Commitment,,Unknown,Neutral,0.036303743720054626,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_7,Unknown,,Unknown,Neutral,0.012719624675810337,0.0,Social → Welfare; Governance → Compliance; General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_8,Unknown,,Unknown,Neutral,0.002369258552789688,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_9,Unknown,,Unknown,Neutral,0.02104397676885128,0.0,Economic → Operational → Supply Chain; General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_10,Unknown,,Commitment,Neutral,0.03359910845756531,0.0,Social → Welfare
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_11,Unknown,,Unknown,Neutral,0.02224988304078579,0.0,Social → Partnership; General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_12,Commitment,,Commitment,Neutral,0.010941803455352783,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_13,Commitment,,Commitment,Neutral,0.009562422521412373,0.0,Economic → Operational → Supply Chain
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_14,Commitment,,Commitment,Neutral,-0.03686830773949623,0.0,Social → Partnership; General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_14,Commitment,,Unknown,Neutral,-0.024077996611595154,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_15,Unknown,,Unknown,Neutral,-0.07456877827644348,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_15,Unknown,,Unknown,Neutral,0.009415525943040848,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_16,Unknown,,Unknown,Neutral,-0.013530232012271881,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_17,Unknown,,Unknown,Neutral,-0.10805091261863708,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_17,Unknown,,Unknown,Neutral,-0.11808669567108154,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_18,Unknown,,Unknown,Neutral,0.04034341499209404,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_18,Unknown,,Unknown,Neutral,0.027269039303064346,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_19,Unknown,,Unknown,Neutral,0.03224129229784012,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_19,Unknown,,Unknown,Neutral,0.02064795233309269,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_19,Unknown,,Unknown,Neutral,0.008798874914646149,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_20,Unknown,,Unknown,Neutral,-0.019081000238656998,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_21,Unknown,,Unknown,Neutral,0.005919547751545906,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_22,Commitment,,Unknown,Neutral,0.03612547367811203,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_22,Commitment,,Unknown,Neutral,-0.0834936797618866,0.0,Governance → Compliance
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_23,Unknown,,Unknown,Neutral,-0.0672299936413765,0.0,Social → Partnership; Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_24,Commitment,,Commitment,Positive,0.0321391224861145,1000000.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_25,Unknown,,Unknown,Neutral,0.08324764668941498,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_25,Unknown,,Unknown,Positive,0.0068977875635027885,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_26,Unknown,,Unknown,Neutral,-0.04957622289657593,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_27,Unknown,,Unknown,Neutral,0.0582028366625309,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Commitment,,Unknown,Neutral,0.05681737884879112,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Commitment,,Unknown,Neutral,0.043640390038490295,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Commitment,,Unknown,Neutral,0.025559846311807632,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Commitment,,Unknown,Neutral,0.04413295537233353,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Commitment,,Unknown,Neutral,0.04251784086227417,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_2,Unknown,,Unknown,Neutral,0.03310947120189667,0.0,Social → Welfare; Governance → Compliance; General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_3,Unknown,,Unknown,Neutral,0.04440708085894585,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_3,Unknown,,Unknown,Neutral,0.05175560712814331,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_4,Unknown,,Unknown,Neutral,-0.036103859543800354,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_4,Unknown,,Unknown,Neutral,-0.06882724165916443,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_5,Unknown,,Unknown,Neutral,0.016186323016881943,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_6,Unknown,,Unknown,Neutral,-0.026933953166007996,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_7,Unknown,,Unknown,Neutral,-0.005083131603896618,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_8,Commitment,,Commitment,Positive,-0.018952349200844765,1000000.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_9,Unknown,,Unknown,Positive,-0.044239021837711334,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_10,Unknown,,Unknown,Neutral,0.0010216375812888145,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_11,Unknown,,Unknown,Neutral,-0.028235111385583878,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Commitment,,Unknown,Neutral,-0.00694782892242074,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Commitment,,Unknown,Neutral,0.0043039023876190186,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Commitment,,Unknown,Neutral,-0.045204561203718185,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Commitment,,Unknown,Neutral,-0.02456216886639595,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Commitment,,Unknown,Neutral,-0.015920236706733704,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Commitment,,Unknown,Neutral,0.03475654125213623,0.0,Social → Welfare; Governance → Compliance; General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Commitment,,Unknown,Neutral,-0.0023090397007763386,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_2,Unknown,,Unknown,Neutral,0.025881443172693253,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_3,Unknown,,Unknown,Neutral,0.05805349349975586,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_3,Unknown,,Unknown,Neutral,0.005015438888221979,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_3,Unknown,,Unknown,Neutral,0.02615438774228096,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_3,Unknown,,Unknown,Neutral,0.0332270972430706,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_3,Unknown,,Unknown,Neutral,0.030808698385953903,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_4,Unknown,,Unknown,Neutral,-0.03373345360159874,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_4,Unknown,,Unknown,Neutral,-0.03931543231010437,0.0,Social → Partnership; Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_4,Unknown,,Unknown,Positive,-0.031715027987957,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_5,Unknown,,Unknown,Neutral,0.018343115225434303,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Commitment,,Unknown,Neutral,0.008721524849534035,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Commitment,,Unknown,Neutral,-0.036631062626838684,0.0,Governance → Compliance
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_2,Unknown,,Unknown,Neutral,0.017837785184383392,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_3,Unknown,,Unknown,Positive,0.03550674393773079,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_4,Unknown,,Unknown,Neutral,0.02243187464773655,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_4,Unknown,,Unknown,Neutral,0.05493079870939255,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_4/rec_5,Unknown,,Unknown,Neutral,0.033547401428222656,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_1,Outcome,,Unknown,Neutral,-0.022419434040784836,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_2,Unknown,,Unknown,Neutral,0.08166903257369995,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_3,Unknown,,Unknown,Neutral,0.039006829261779785,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_4,Unknown,,Unknown,Neutral,0.016987212002277374,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_5,Unknown,,Unknown,Neutral,-0.023567192256450653,0.0,Governance → Strategy; General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_5,Unknown,,Unknown,Neutral,-0.005575092975050211,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_6,Unknown,,Unknown,Neutral,-0.041929714381694794,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_1,Unknown,,Unknown,Neutral,-0.019111881032586098,0.0,Environmental → Emission Reduction
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_1,Unknown,,Unknown,Positive,-0.09267020225524902,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_2,Unknown,,Unknown,Neutral,-0.0034676622599363327,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_2,Unknown,,Unknown,Neutral,0.0027705300599336624,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_3,Unknown,,Unknown,Neutral,-0.04893577843904495,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_4,Unknown,,Unknown,Neutral,-0.03894396498799324,0.0,Environmental → Emission Reduction
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_5,Unknown,,Unknown,Neutral,-0.013035930693149567,0.0,Environmental → Energy Efficiency
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_1,Unknown,,Unknown,Neutral,-0.03383247181773186,0.0,Environmental → Energy Efficiency
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_2,Unknown,,Unknown,Neutral,0.05503018945455551,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_3,Action,,Action,Neutral,-0.050857722759246826,0.0,Environmental → Emission Reduction
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_4,Unknown,,Unknown,Neutral,-0.026392582803964615,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_5,Unknown,,Unknown,Neutral,-0.03952977433800697,0.0,Environmental → Emission Reduction
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_6,Action,,Action,Neutral,-0.018134698271751404,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_7,Unknown,,Unknown,Neutral,0.015801696106791496,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_8,Unknown,,Unknown,Neutral,0.006891491822898388,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_1,Outcome,,Outcome,Neutral,0.014774948358535767,0.0,Environmental → Emission Reduction
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_2,Unknown,,Unknown,Neutral,-0.0023057013750076294,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_3,Unknown,,Unknown,Neutral,-0.042519886046648026,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_4,Unknown,,Unknown,Neutral,0.02104794792830944,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_5,Unknown,,Unknown,Neutral,-0.04696376621723175,0.0,Environmental → Emission Reduction
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_6,Unknown,,Unknown,Neutral,-0.0052104247733950615,0.0,Environmental → Energy Efficiency
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_7,Unknown,,Unknown,Neutral,0.011560296639800072,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_1/rec_8,Unknown,,Unknown,Neutral,-0.01514169480651617,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_1,Unknown,,Unknown,Neutral,-0.016158264130353928,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_2,Outcome,,Unknown,Neutral,-0.00861287396401167,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_2,Outcome,,Unknown,Neutral,0.039578456431627274,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_3,Unknown,,Unknown,Neutral,0.04446420073509216,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_4,Unknown,,Unknown,Neutral,0.01637762039899826,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_5,Unknown,,Unknown,Neutral,0.00741400383412838,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_6,Unknown,,Unknown,Neutral,-0.04834742844104767,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_7,Unknown,,Unknown,Neutral,-0.023562200367450714,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_8,Action,,Action,Neutral,0.019522186368703842,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_8,Action,,Action,Neutral,0.029436005279421806,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_9,Action,,Action,Neutral,-0.032273370772600174,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_10,Unknown,,Unknown,Negative,0.07057249546051025,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_1,Unknown,,Unknown,Neutral,0.09056983888149261,0.0,Environmental → Energy Efficiency
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_2,Unknown,,Unknown,Neutral,-0.03388450667262077,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_3,Unknown,,Unknown,Neutral,0.004258317407220602,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_4,Outcome,,Outcome,Neutral,0.07338178157806396,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_4,Outcome,,Unknown,Neutral,0.05267095938324928,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_5,Unknown,,Unknown,Neutral,0.00912448763847351,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_6,Unknown,,Unknown,Neutral,0.06515321135520935,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_7,Unknown,,Unknown,Neutral,-0.03705133497714996,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_8,Unknown,,Unknown,Neutral,-0.02692689374089241,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_9,Unknown,,Unknown,Neutral,0.0326649472117424,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_10,Unknown,,Unknown,Negative,-0.011413328349590302,0.0,General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_11,Unknown,,Unknown,Neutral,0.023875046521425247,0.0,Environmental → Preservation
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_12,Unknown,,Unknown,Neutral,-0.01583482138812542,0.0,Governance → Strategy; General → Misc
Intiland-Development_Sustainability-Report-2023-ID_pdf/batch_2/rec_13,Unknown,,Unknown,Neutral,-0.0002871481701731682,0.0,Environmental → Emission Reduction
Indonet-Annual-Report-2022_pdf/batch_2/rec_1,Unknown,,Unknown,Neutral,0.006223088596016169,0.0,Environmental → Energy Efficiency; General → Misc
Indonet-Annual-Report-2022_pdf/batch_2/rec_2,Outcome,,Outcome,Positive,-0.010390305891633034,0.0,Social → Partnership; General → Misc
Indonet-Annual-Report-2022_pdf/batch_2/rec_3,Unknown,,Unknown,Neutral,0.012895410880446434,0.0,General → Misc
Indonet-Annual-Report-2022_pdf/batch_2/rec_3,Unknown,,Unknown,Neutral,-0.03035074658691883,0.0,General → Misc
Indonet-Annual-Report-2022_pdf/batch_3/rec_1,Outcome,,Commitment,Neutral,-0.006073608994483948,0.0,Environmental → Energy Efficiency; General → Misc
Indonet-Annual-Report-2022_pdf/batch_3/rec_1,Unknown,,Unknown,Neutral,-0.010783969424664974,0.0,Environmental → Energy Efficiency; General → Misc
Indonet-Annual-Report-2022_pdf/batch_3/rec_2,Outcome,,Outcome,Neutral,0.01795017719268799,0.0,General → Misc
Indonet-Annual-Report-2022_pdf/batch_3/rec_2,Outcome,,Outcome,Neutral,0.020135676488280296,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,0.011106468737125397,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,0.03555086627602577,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,-0.03265871852636337,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,0.019528992474079132,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,0.013939008116722107,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_2,Unknown,,Unknown,Neutral,-0.005443716421723366,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_3,Unknown,,Unknown,Neutral,-0.03984811156988144,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_3,Unknown,,Commitment,Neutral,-0.020343367010354996,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Commitment,,Unknown,Neutral,-0.018342994153499603,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Commitment,,Unknown,Neutral,0.007618619129061699,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_5,Unknown,,Unknown,Neutral,0.016021467745304108,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,0.021507760509848595,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,0.011699541471898556,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,0.0414423942565918,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,0.02961006574332714,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,0.03058769181370735,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_2,Unknown,,Unknown,Neutral,-0.0013875160366296768,0.0,Social → Welfare; Governance → Compliance; General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_3,Unknown,,Unknown,Neutral,-0.05293603986501694,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Commitment,,Unknown,Neutral,0.03486469388008118,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Commitment,,Unknown,Neutral,-0.05893151834607124,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Commitment,,Unknown,Neutral,-0.015287878923118114,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Commitment,,Unknown,Neutral,-0.00478784553706646,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Commitment,,Unknown,Neutral,-0.004282522015273571,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_5,Unknown,,Unknown,Neutral,-0.021153274923563004,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,0.06240911781787872,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,-0.017013151198625565,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,-0.009152131155133247,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,0.0017236936837434769,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,-0.04617217555642128,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_2,Unknown,,Unknown,Neutral,-0.021680470556020737,0.0,Social → Welfare; General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_3,Unknown,,Unknown,Neutral,0.026332272216677666,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_3,Unknown,,Unknown,Neutral,-0.021944565698504448,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_3,Unknown,,Unknown,Neutral,-0.01238025538623333,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Unknown,,Unknown,Neutral,0.01738155260682106,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Unknown,,Unknown,Neutral,-0.03625637665390968,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_5,Unknown,,Unknown,Neutral,-0.006983537692576647,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_5,Unknown,,Unknown,Neutral,-0.004452643916010857,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_5,Unknown,,Unknown,Neutral,0.03691618889570236,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_5,Unknown,,Unknown,Neutral,0.003912903368473053,0.0,Environmental → Emission Reduction; Governance → Compliance; General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_6,Unknown,,Commitment,Neutral,0.03344191983342171,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,0.005421539768576622,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,-0.006087541580200195,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,-0.036848247051239014,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,0.004049189388751984,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,-0.03364218771457672,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_2,Unknown,,Unknown,Neutral,-0.010261408984661102,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_3,Unknown,,Unknown,Neutral,0.02826860174536705,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_3,Unknown,,Unknown,Neutral,0.0063329096883535385,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Unknown,,Unknown,Neutral,0.027193119749426842,0.0,Environmental → Emission Reduction
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_4,Unknown,,Unknown,Neutral,-0.02153552882373333,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_5,Unknown,,Unknown,Neutral,-0.011685026809573174,0.0,Governance → Compliance
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,-0.008036266081035137,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,0.00045103486627340317,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,0.015862606465816498,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,0.017530132085084915,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,0.0065091378055512905,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,-0.03299295902252197,0.0,Social → Welfare; Governance → Compliance; General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,0.002160189673304558,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,-0.02035527676343918,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,-0.02576058730483055,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,-0.04197607934474945,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,-0.02390490099787712,0.0,General → Misc
Endava We Care Sustainability Report 2024_pdf/batch_1/rec_1,Commitment,,Unknown,Neutral,0.023209992796182632,0.0,General → Misc
